image_id,class_name,threshold,object_recall_bound,target_objects,available_objects,qualified_patches
00967,large-vehicle,0,1.0,4,4,11
00967,large-vehicle,16,1.0,4,4,11
00967,large-vehicle,64,1.0,4,4,6
00967,large-vehicle,256,0.0,4,0,0
00967,small-vehicle,0,0.9994778067885117,3830,3828,73
00967,small-vehicle,16,0.9890339425587468,3830,3788,73
00967,small-vehicle,64,0.1287206266318538,3830,493,55
00967,small-vehicle,256,0.0,3830,0,0
00975,container,0,1.0,139,139,33
00975,container,16,1.0,139,139,33
00975,container,64,0.9928057553956835,139,138,23
00975,container,256,0.0,139,0,0
00975,large-vehicle,0,1.0,23,23,32
00975,large-vehicle,16,1.0,23,23,32
00975,large-vehicle,64,1.0,23,23,20
00975,large-vehicle,256,0.0,23,0,0
00975,small-vehicle,0,1.0,2504,2504,64
00975,small-vehicle,16,0.9980031948881789,2504,2499,49
00975,small-vehicle,64,0.0,2504,0,0
00975,small-vehicle,256,0.0,2504,0,0
00976,container,0,1.0,455,455,46
00976,container,16,1.0,455,455,46
00976,container,64,0.978021978021978,455,445,31
00976,container,256,0.0,455,0,0
00976,large-vehicle,0,1.0,6,6,17
00976,large-vehicle,16,1.0,6,6,16
00976,large-vehicle,64,0.8333333333333334,6,5,11
00976,large-vehicle,256,0.3333333333333333,6,2,2
00976,small-vehicle,0,1.0,642,642,49
00976,small-vehicle,16,0.9781931464174455,642,628,40
00976,small-vehicle,64,0.006230529595015576,642,4,5
00976,small-vehicle,256,0.0,642,0,0
00981,windmill,0,1.0,70,70,53
00981,windmill,16,1.0,70,70,53
00981,windmill,64,0.8428571428571429,70,59,42
00981,windmill,256,0.07142857142857142,70,5,4
00988,airplane,0,1.0,17,17,14
00988,airplane,16,1.0,17,17,13
00988,airplane,64,1.0,17,17,9
00988,airplane,256,0.058823529411764705,17,1,1
00988,container,0,1.0,11,11,17
00988,container,16,1.0,11,11,9
00988,container,64,0.0,11,0,0
00988,container,256,0.0,11,0,0
00988,helicopter,0,1.0,4,4,5
00988,helicopter,16,1.0,4,4,5
00988,helicopter,64,1.0,4,4,4
00988,helicopter,256,0.0,4,0,0
00988,large-vehicle,0,1.0,6,6,22
00988,large-vehicle,16,1.0,6,6,16
00988,large-vehicle,64,0.3333333333333333,6,2,4
00988,large-vehicle,256,0.0,6,0,0
00988,small-vehicle,0,0.9991721854304636,1208,1207,71
00988,small-vehicle,16,0.8004966887417219,1208,967,49
00988,small-vehicle,64,0.0,1208,0,0
00988,small-vehicle,256,0.0,1208,0,0
00988,storage-tank,0,1.0,2,2,6
00988,storage-tank,16,1.0,2,2,6
00988,storage-tank,64,1.0,2,2,6
00988,storage-tank,256,1.0,2,2,3
00996,airplane,0,1.0,103,103,33
00996,airplane,16,1.0,103,103,33
00996,airplane,64,0.9514563106796117,103,98,26
00996,airplane,256,0.009708737864077669,103,1,1
00996,container,0,1.0,41,41,9
00996,container,16,1.0,41,41,8
00996,container,64,0.0975609756097561,41,4,3
00996,container,256,0.0,41,0,0
00996,helicopter,0,1.0,4,4,7
00996,helicopter,16,1.0,4,4,7
00996,helicopter,64,1.0,4,4,5
00996,helicopter,256,0.0,4,0,0
00996,large-vehicle,0,1.0,13,13,9
00996,large-vehicle,16,1.0,13,13,8
00996,large-vehicle,64,0.07692307692307693,13,1,2
00996,large-vehicle,256,0.0,13,0,0
00996,small-vehicle,0,1.0,238,238,25
00996,small-vehicle,16,0.2773109243697479,238,66,12
00996,small-vehicle,64,0.0,238,0,0
00996,small-vehicle,256,0.0,238,0,0
00996,swimming-pool,0,1.0,2,2,6
00996,swimming-pool,16,1.0,2,2,4
00996,swimming-pool,64,0.5,2,1,2
00996,swimming-pool,256,0.0,2,0,0
00997,airplane,0,1.0,25,25,19
00997,airplane,16,1.0,25,25,17
00997,airplane,64,0.88,25,22,11
00997,airplane,256,0.04,25,1,1
00997,container,0,1.0,275,275,19
00997,container,16,0.9963636363636363,275,274,12
00997,container,64,0.15272727272727274,275,42,5
00997,container,256,0.0,275,0,0
00997,large-vehicle,0,1.0,28,28,7
00997,large-vehicle,16,1.0,28,28,6
00997,large-vehicle,64,0.35714285714285715,28,10,3
00997,large-vehicle,256,0.0,28,0,0
00997,small-vehicle,0,1.0,197,197,33
00997,small-vehicle,16,0.39086294416243655,197,77,19
00997,small-vehicle,64,0.0,197,0,0
00997,small-vehicle,256,0.0,197,0,0
01002,container,0,1.0,1,1,2
01002,container,16,1.0,1,1,2
01002,container,64,1.0,1,1,1
01002,container,256,0.0,1,0,0
01002,large-vehicle,0,1.0,2,2,10
01002,large-vehicle,16,1.0,2,2,10
01002,large-vehicle,64,1.0,2,2,5
01002,large-vehicle,256,0.0,2,0,0
01002,small-vehicle,0,1.0,175,175,93
01002,small-vehicle,16,0.9771428571428571,175,171,71
01002,small-vehicle,64,0.022857142857142857,175,4,2
01002,small-vehicle,256,0.0,175,0,0
01002,swimming-pool,0,0.99609375,256,255,99
01002,swimming-pool,16,0.9921875,256,254,99
01002,swimming-pool,64,0.98046875,256,251,92
01002,swimming-pool,256,0.05859375,256,15,15
01004,container,0,1.0,16,16,10
01004,container,16,1.0,16,16,10
01004,container,64,0.8125,16,13,6
01004,container,256,0.0,16,0,0
01004,large-vehicle,0,1.0,12,12,28
01004,large-vehicle,16,1.0,12,12,28
01004,large-vehicle,64,0.8333333333333334,12,10,12
01004,large-vehicle,256,0.0,12,0,0
01004,small-vehicle,0,1.0,260,260,94
01004,small-vehicle,16,0.9923076923076923,260,258,72
01004,small-vehicle,64,0.0,260,0,0
01004,small-vehicle,256,0.0,260,0,0
01008,windmill,0,1.0,21,21,34
01008,windmill,16,1.0,21,21,34
01008,windmill,64,0.9523809523809523,21,20,23
01008,windmill,256,0.047619047619047616,21,1,1
01009,airplane,0,1.0,40,40,16
01009,airplane,16,0.925,40,37,13
01009,airplane,64,0.1,40,4,4
01009,airplane,256,0.0,40,0,0
01009,helicopter,0,1.0,2,2,5
01009,helicopter,16,1.0,2,2,5
01009,helicopter,64,0.5,2,1,2
01009,helicopter,256,0.0,2,0,0
01009,large-vehicle,0,1.0,15,15,3
01009,large-vehicle,16,1.0,15,15,2
01009,large-vehicle,64,0.0,15,0,0
01009,large-vehicle,256,0.0,15,0,0
01009,storage-tank,0,1.0,2,2,2
01009,storage-tank,16,1.0,2,2,2
01009,storage-tank,64,1.0,2,2,1
01009,storage-tank,256,0.0,2,0,0
01023,windmill,0,1.0,11,11,25
01023,windmill,16,1.0,11,11,25
01023,windmill,64,1.0,11,11,19
01023,windmill,256,0.36363636363636365,11,4,5
01028,large-vehicle,0,1.0,2,2,3
01028,large-vehicle,16,1.0,2,2,3
01028,large-vehicle,64,0.0,2,0,0
01028,large-vehicle,256,0.0,2,0,0
01028,ship,0,1.0,969,969,51
01028,ship,16,0.978328173374613,969,948,49
01028,ship,64,0.023735810113519093,969,23,25
01028,ship,256,0.0020639834881320948,969,2,4
01028,small-vehicle,0,1.0,437,437,57
01028,small-vehicle,16,0.5263157894736842,437,230,40
01028,small-vehicle,64,0.0,437,0,0
01028,small-vehicle,256,0.0,437,0,0
01031,windmill,0,1.0,57,57,34
01031,windmill,16,1.0,57,57,34
01031,windmill,64,0.9473684210526315,57,54,31
01031,windmill,256,0.24561403508771928,57,14,12
01037,airplane,0,1.0,12,12,8
01037,airplane,16,1.0,12,12,8
01037,airplane,64,0.5833333333333334,12,7,6
01037,airplane,256,0.0,12,0,0
01037,container,0,1.0,13,13,3
01037,container,16,1.0,13,13,1
01037,container,64,0.0,13,0,0
01037,container,256,0.0,13,0,0
01037,large-vehicle,0,1.0,2,2,6
01037,large-vehicle,16,1.0,2,2,5
01037,large-vehicle,64,0.5,2,1,1
01037,large-vehicle,256,0.0,2,0,0
01037,small-vehicle,0,1.0,80,80,15
01037,small-vehicle,16,0.0125,80,1,1
01037,small-vehicle,64,0.0,80,0,0
01037,small-vehicle,256,0.0,80,0,0
01044,large-vehicle,0,1.0,1,1,6
01044,large-vehicle,16,1.0,1,1,2
01044,large-vehicle,64,0.0,1,0,0
01044,large-vehicle,256,0.0,1,0,0
01044,ship,0,1.0,1,1,3
01044,ship,16,1.0,1,1,1
01044,ship,64,0.0,1,0,0
01044,ship,256,0.0,1,0,0
01044,small-vehicle,0,0.9948979591836735,392,390,64
01044,small-vehicle,16,0.8571428571428571,392,336,45
01044,small-vehicle,64,0.002551020408163265,392,1,1
01044,small-vehicle,256,0.0,392,0,0
01044,swimming-pool,0,1.0,50,50,67
01044,swimming-pool,16,1.0,50,50,67
01044,swimming-pool,64,0.96,50,48,50
01044,swimming-pool,256,0.06,50,3,8
01065,airplane,0,1.0,6,6,8
01065,airplane,16,1.0,6,6,8
01065,airplane,64,1.0,6,6,4
01065,airplane,256,0.0,6,0,0
01065,container,0,1.0,2,2,2
01065,container,16,1.0,2,2,1
01065,container,64,0.0,2,0,0
01065,container,256,0.0,2,0,0
01065,large-vehicle,0,1.0,12,12,10
01065,large-vehicle,16,0.75,12,9,7
01065,large-vehicle,64,0.16666666666666666,12,2,2
01065,large-vehicle,256,0.0,12,0,0
01065,small-vehicle,0,1.0,16,16,31
01065,small-vehicle,16,0.5625,16,9,11
01065,small-vehicle,64,0.0625,16,1,2
01065,small-vehicle,256,0.0,16,0,0
01069,windmill,0,1.0,34,34,53
01069,windmill,16,1.0,34,34,53
01069,windmill,64,1.0,34,34,40
01069,windmill,256,0.20588235294117646,34,7,8
01072,windmill,0,1.0,4,4,8
01072,windmill,16,1.0,4,4,8
01072,windmill,64,1.0,4,4,8
01072,windmill,256,0.5,4,2,3
01083,windmill,0,1.0,21,21,31
01083,windmill,16,1.0,21,21,31
01083,windmill,64,1.0,21,21,20
01083,windmill,256,0.0,21,0,0
01099,ship,0,1.0,948,948,98
01099,ship,16,0.9672995780590717,948,917,97
01099,ship,64,0.27848101265822783,948,264,74
01099,ship,256,0.002109704641350211,948,2,3
01099,small-vehicle,0,1.0,1528,1528,100
01099,small-vehicle,16,0.9044502617801047,1528,1382,77
01099,small-vehicle,64,0.0,1528,0,0
01099,small-vehicle,256,0.0,1528,0,0
01099,swimming-pool,0,1.0,235,235,88
01099,swimming-pool,16,0.9872340425531915,235,232,88
01099,swimming-pool,64,0.6680851063829787,235,157,63
01099,swimming-pool,256,0.0,235,0,0
01106,windmill,0,1.0,32,32,53
01106,windmill,16,1.0,32,32,53
01106,windmill,64,0.8125,32,26,36
01106,windmill,256,0.09375,32,3,3
01133,windmill,0,1.0,17,17,28
01133,windmill,16,1.0,17,17,28
01133,windmill,64,1.0,17,17,18
01133,windmill,256,0.0,17,0,0
01139,large-vehicle,0,1.0,4,4,10
01139,large-vehicle,16,1.0,4,4,10
01139,large-vehicle,64,1.0,4,4,5
01139,large-vehicle,256,0.0,4,0,0
01139,small-vehicle,0,1.0,263,263,86
01139,small-vehicle,16,0.9885931558935361,263,260,69
01139,small-vehicle,64,0.015209125475285171,263,4,3
01139,small-vehicle,256,0.0,263,0,0
01139,swimming-pool,0,1.0,94,94,81
01139,swimming-pool,16,1.0,94,94,81
01139,swimming-pool,64,1.0,94,94,75
01139,swimming-pool,256,0.18085106382978725,94,17,22
01145,airplane,0,1.0,35,35,22
01145,airplane,16,1.0,35,35,22
01145,airplane,64,0.9142857142857143,35,32,10
01145,airplane,256,0.0,35,0,0
01145,container,0,1.0,3,3,5
01145,container,16,1.0,3,3,4
01145,container,64,0.3333333333333333,3,1,1
01145,container,256,0.0,3,0,0
01145,helicopter,0,1.0,2,2,2
01145,helicopter,16,1.0,2,2,2
01145,helicopter,64,1.0,2,2,1
01145,helicopter,256,0.0,2,0,0
01145,large-vehicle,0,0.6666666666666666,6,4,10
01145,large-vehicle,16,0.6666666666666666,6,4,6
01145,large-vehicle,64,0.0,6,0,0
01145,large-vehicle,256,0.0,6,0,0
01145,small-vehicle,0,0.7567567567567568,259,196,43
01145,small-vehicle,16,0.3590733590733591,259,93,26
01145,small-vehicle,64,0.0,259,0,0
01145,small-vehicle,256,0.0,259,0,0
01146,windmill,0,1.0,13,13,28
01146,windmill,16,1.0,13,13,28
01146,windmill,64,1.0,13,13,24
01146,windmill,256,0.38461538461538464,13,5,5
01147,airplane,0,1.0,8,8,5
01147,airplane,16,1.0,8,8,5
01147,airplane,64,1.0,8,8,3
01147,airplane,256,0.0,8,0,0
01147,container,0,1.0,1,1,3
01147,container,16,1.0,1,1,2
01147,container,64,0.0,1,0,0
01147,container,256,0.0,1,0,0
01147,large-vehicle,0,1.0,8,8,5
01147,large-vehicle,16,1.0,8,8,4
01147,large-vehicle,64,0.0,8,0,0
01147,large-vehicle,256,0.0,8,0,0
01147,small-vehicle,0,0.5523809523809524,105,58,35
01147,small-vehicle,16,0.4380952380952381,105,46,17
01147,small-vehicle,64,0.0,105,0,0
01147,small-vehicle,256,0.0,105,0,0
01147,swimming-pool,0,1.0,7,7,22
01147,swimming-pool,16,1.0,7,7,16
01147,swimming-pool,64,0.5714285714285714,7,4,8
01147,swimming-pool,256,0.0,7,0,0
01152,airplane,0,1.0,4,4,14
01152,airplane,16,1.0,4,4,14
01152,airplane,64,1.0,4,4,8
01152,airplane,256,0.0,4,0,0
01152,container,0,1.0,13,13,20
01152,container,16,0.9230769230769231,13,12,10
01152,container,64,0.0,13,0,0
01152,container,256,0.0,13,0,0
01152,large-vehicle,0,1.0,4,4,9
01152,large-vehicle,16,1.0,4,4,5
01152,large-vehicle,64,0.25,4,1,1
01152,large-vehicle,256,0.0,4,0,0
01152,small-vehicle,0,1.0,92,92,38
01152,small-vehicle,16,0.6304347826086957,92,58,15
01152,small-vehicle,64,0.0,92,0,0
01152,small-vehicle,256,0.0,92,0,0
01152,storage-tank,0,1.0,3,3,11
01152,storage-tank,16,1.0,3,3,9
01152,storage-tank,64,0.3333333333333333,3,1,5
01152,storage-tank,256,0.3333333333333333,3,1,1
01152,swimming-pool,0,1.0,1,1,2
01152,swimming-pool,16,1.0,1,1,2
01152,swimming-pool,64,1.0,1,1,1
01152,swimming-pool,256,0.0,1,0,0
01157,windmill,0,1.0,55,55,80
01157,windmill,16,1.0,55,55,80
01157,windmill,64,0.9818181818181818,55,54,77
01157,windmill,256,0.45454545454545453,55,25,36
01160,container,0,0.7647058823529411,34,26,5
01160,container,16,0.2647058823529412,34,9,3
01160,container,64,0.0,34,0,0
01160,container,256,0.0,34,0,0
01160,helicopter,0,1.0,36,36,10
01160,helicopter,16,1.0,36,36,10
01160,helicopter,64,1.0,36,36,8
01160,helicopter,256,0.0,36,0,0
01160,small-vehicle,0,1.0,544,544,46
01160,small-vehicle,16,0.0,544,0,0
01160,small-vehicle,64,0.0,544,0,0
01160,small-vehicle,256,0.0,544,0,0
01160,storage-tank,0,1.0,2,2,3
01160,storage-tank,16,1.0,2,2,3
01160,storage-tank,64,1.0,2,2,1
01160,storage-tank,256,0.0,2,0,0
01160,windmill,0,1.0,1,1,2
01160,windmill,16,1.0,1,1,2
01160,windmill,64,1.0,1,1,1
01160,windmill,256,0.0,1,0,0
01179,windmill,0,1.0,205,205,70
01179,windmill,16,1.0,205,205,70
01179,windmill,64,0.8048780487804879,205,165,54
01179,windmill,256,0.024390243902439025,205,5,6
01190,container,0,1.0,12,12,13
01190,container,16,1.0,12,12,13
01190,container,64,0.6666666666666666,12,8,5
01190,container,256,0.0,12,0,0
01190,large-vehicle,0,1.0,22,22,31
01190,large-vehicle,16,1.0,22,22,31
01190,large-vehicle,64,0.3181818181818182,22,7,17
01190,large-vehicle,256,0.0,22,0,0
01190,small-vehicle,0,0.991701244813278,241,239,77
01190,small-vehicle,16,0.983402489626556,241,237,59
01190,small-vehicle,64,0.004149377593360996,241,1,4
01190,small-vehicle,256,0.0,241,0,0
01190,swimming-pool,0,1.0,3,3,10
01190,swimming-pool,16,1.0,3,3,10
01190,swimming-pool,64,0.6666666666666666,3,2,4
01190,swimming-pool,256,0.0,3,0,0
01205,windmill,0,1.0,11,11,30
01205,windmill,16,1.0,11,11,27
01205,windmill,64,1.0,11,11,14
01205,windmill,256,0.0,11,0,0
01210,container,0,1.0,4,4,8
01210,container,16,1.0,4,4,7
01210,container,64,0.5,4,2,1
01210,container,256,0.0,4,0,0
01210,large-vehicle,0,1.0,23,23,41
01210,large-vehicle,16,1.0,23,23,41
01210,large-vehicle,64,1.0,23,23,27
01210,large-vehicle,256,0.0,23,0,0
01210,small-vehicle,0,1.0,158,158,57
01210,small-vehicle,16,1.0,158,158,39
01210,small-vehicle,64,0.0,158,0,0
01210,small-vehicle,256,0.0,158,0,0
01210,swimming-pool,0,1.0,1,1,4
01210,swimming-pool,16,1.0,1,1,4
01210,swimming-pool,64,1.0,1,1,2
01210,swimming-pool,256,0.0,1,0,0
01211,container,0,1.0,429,429,53
01211,container,16,1.0,429,429,53
01211,container,64,1.0,429,429,37
01211,container,256,0.0,429,0,0
01211,large-vehicle,0,1.0,10,10,22
01211,large-vehicle,16,1.0,10,10,22
01211,large-vehicle,64,1.0,10,10,17
01211,large-vehicle,256,0.3,10,3,3
01211,small-vehicle,0,1.0,325,325,40
01211,small-vehicle,16,1.0,325,325,27
01211,small-vehicle,64,0.0,325,0,0
01211,small-vehicle,256,0.0,325,0,0
01215,airplane,0,1.0,8,8,10
01215,airplane,16,1.0,8,8,10
01215,airplane,64,1.0,8,8,6
01215,airplane,256,0.0,8,0,0
01215,container,0,1.0,171,171,16
01215,container,16,1.0,171,171,10
01215,container,64,0.0,171,0,0
01215,container,256,0.0,171,0,0
01215,large-vehicle,0,1.0,5,5,5
01215,large-vehicle,16,1.0,5,5,5
01215,large-vehicle,64,0.6,5,3,1
01215,large-vehicle,256,0.0,5,0,0
01215,storage-tank,0,1.0,1,1,2
01215,storage-tank,16,1.0,1,1,2
01215,storage-tank,64,1.0,1,1,1
01215,storage-tank,256,0.0,1,0,0
01235,airplane,0,1.0,11,11,17
01235,airplane,16,1.0,11,11,17
01235,airplane,64,0.8181818181818182,11,9,13
01235,airplane,256,0.2727272727272727,11,3,2
01235,small-vehicle,0,1.0,2,2,5
01235,small-vehicle,16,0.0,2,0,0
01235,small-vehicle,64,0.0,2,0,0
01235,small-vehicle,256,0.0,2,0,0
01235,storage-tank,0,1.0,3,3,4
01235,storage-tank,16,1.0,3,3,4
01235,storage-tank,64,1.0,3,3,2
01235,storage-tank,256,0.0,3,0,0
01240,windmill,0,1.0,18,18,33
01240,windmill,16,1.0,18,18,33
01240,windmill,64,1.0,18,18,25
01240,windmill,256,0.16666666666666666,18,3,5
01241,storage-tank,0,1.0,48,48,11
01241,storage-tank,16,1.0,48,48,11
01241,storage-tank,64,0.3958333333333333,48,19,6
01241,storage-tank,256,0.0,48,0,0
01242,airplane,0,1.0,23,23,4
01242,airplane,16,1.0,23,23,4
01242,airplane,64,0.8695652173913043,23,20,2
01242,airplane,256,0.0,23,0,0
01242,small-vehicle,0,1.0,33,33,12
01242,small-vehicle,16,1.0,33,33,5
01242,small-vehicle,64,0.0,33,0,0
01242,small-vehicle,256,0.0,33,0,0
01243,airplane,0,1.0,23,23,10
01243,airplane,16,1.0,23,23,10
01243,airplane,64,1.0,23,23,6
01243,airplane,256,0.0,23,0,0
01243,helicopter,0,1.0,1,1,2
01243,helicopter,16,1.0,1,1,2
01243,helicopter,64,1.0,1,1,1
01243,helicopter,256,0.0,1,0,0
01243,small-vehicle,0,1.0,38,38,11
01243,small-vehicle,16,0.9473684210526315,38,36,6
01243,small-vehicle,64,0.0,38,0,0
01243,small-vehicle,256,0.0,38,0,0
01249,airplane,0,1.0,39,39,16
01249,airplane,16,1.0,39,39,16
01249,airplane,64,0.7948717948717948,39,31,13
01249,airplane,256,0.1794871794871795,39,7,3
01249,swimming-pool,0,1.0,2,2,3
01249,swimming-pool,16,1.0,2,2,2
01249,swimming-pool,64,0.0,2,0,0
01249,swimming-pool,256,0.0,2,0,0
01250,container,0,1.0,66,66,8
01250,container,16,0.0,66,0,0
01250,container,64,0.0,66,0,0
01250,container,256,0.0,66,0,0
01250,storage-tank,0,1.0,66,66,16
01250,storage-tank,16,0.7424242424242424,66,49,14
01250,storage-tank,64,0.19696969696969696,66,13,10
01250,storage-tank,256,0.0,66,0,0
01251,container,0,1.0,3,3,4
01251,container,16,1.0,3,3,4
01251,container,64,0.6666666666666666,3,2,2
01251,container,256,0.0,3,0,0
01251,large-vehicle,0,1.0,29,29,40
01251,large-vehicle,16,1.0,29,29,33
01251,large-vehicle,64,0.3103448275862069,29,9,9
01251,large-vehicle,256,0.0,29,0,0
01251,ship,0,1.0,1325,1325,69
01251,ship,16,1.0,1325,1325,68
01251,ship,64,0.6347169811320754,1325,841,65
01251,ship,256,0.08075471698113207,1325,107,29
01251,small-vehicle,0,1.0,1400,1400,93
01251,small-vehicle,16,0.9742857142857143,1400,1364,73
01251,small-vehicle,64,0.0,1400,0,0
01251,small-vehicle,256,0.0,1400,0,0
01252,large-vehicle,0,1.0,3,3,6
01252,large-vehicle,16,1.0,3,3,6
01252,large-vehicle,64,1.0,3,3,3
01252,large-vehicle,256,0.0,3,0,0
01252,small-vehicle,0,1.0,349,349,68
01252,small-vehicle,16,0.997134670487106,349,348,51
01252,small-vehicle,64,0.0,349,0,0
01252,small-vehicle,256,0.0,349,0,0
01252,swimming-pool,0,1.0,53,53,54
01252,swimming-pool,16,1.0,53,53,54
01252,swimming-pool,64,0.9811320754716981,53,52,40
01252,swimming-pool,256,0.018867924528301886,53,1,1
01254,ship,0,1.0,461,461,45
01254,ship,16,1.0,461,461,39
01254,ship,64,0.3752711496746204,461,173,20
01254,ship,256,0.0021691973969631237,461,1,1
01254,small-vehicle,0,1.0,182,182,30
01254,small-vehicle,16,0.9725274725274725,182,177,22
01254,small-vehicle,64,0.0,182,0,0
01254,small-vehicle,256,0.0,182,0,0
01254,swimming-pool,0,1.0,4,4,4
01254,swimming-pool,16,1.0,4,4,4
01254,swimming-pool,64,0.5,4,2,2
01254,swimming-pool,256,0.0,4,0,0
01257,airplane,0,1.0,104,104,30
01257,airplane,16,0.8557692307692307,104,89,28
01257,airplane,64,0.3076923076923077,104,32,23
01257,airplane,256,0.3076923076923077,104,32,12
01257,container,0,1.0,204,204,28
01257,container,16,0.024509803921568627,204,5,4
01257,container,64,0.0,204,0,0
01257,container,256,0.0,204,0,0
01257,large-vehicle,0,1.0,5,5,6
01257,large-vehicle,16,0.0,5,0,0
01257,large-vehicle,64,0.0,5,0,0
01257,large-vehicle,256,0.0,5,0,0
01257,ship,0,1.0,15,15,18
01257,ship,16,0.5333333333333333,15,8,9
01257,ship,64,0.06666666666666667,15,1,2
01257,ship,256,0.0,15,0,0
01257,storage-tank,0,1.0,2,2,7
01257,storage-tank,16,1.0,2,2,5
01257,storage-tank,64,0.0,2,0,0
01257,storage-tank,256,0.0,2,0,0
01259,storage-tank,0,1.0,18,18,17
01259,storage-tank,16,1.0,18,18,17
01259,storage-tank,64,0.9444444444444444,18,17,17
01259,storage-tank,256,0.5555555555555556,18,10,6
01260,ship,0,1.0,4,4,14
01260,ship,16,1.0,4,4,14
01260,ship,64,0.75,4,3,9
01260,ship,256,0.25,4,1,1
01260,storage-tank,0,1.0,106,106,32
01260,storage-tank,16,0.8773584905660378,106,93,28
01260,storage-tank,64,0.4056603773584906,106,43,15
01260,storage-tank,256,0.0,106,0,0
01261,airplane,0,1.0,26,26,14
01261,airplane,16,1.0,26,26,14
01261,airplane,64,0.9230769230769231,26,24,8
01261,airplane,256,0.0,26,0,0
01261,container,0,1.0,22,22,7
01261,container,16,1.0,22,22,5
01261,container,64,0.7272727272727273,22,16,2
01261,container,256,0.0,22,0,0
01261,large-vehicle,0,1.0,1,1,4
01261,large-vehicle,16,1.0,1,1,2
01261,large-vehicle,64,0.0,1,0,0
01261,large-vehicle,256,0.0,1,0,0
01261,small-vehicle,0,1.0,95,95,18
01261,small-vehicle,16,0.24210526315789474,95,23,8
01261,small-vehicle,64,0.0,95,0,0
01261,small-vehicle,256,0.0,95,0,0
01261,storage-tank,0,1.0,1,1,4
01261,storage-tank,16,1.0,1,1,4
01261,storage-tank,64,1.0,1,1,2
01261,storage-tank,256,0.0,1,0,0
01261,swimming-pool,0,1.0,4,4,3
01261,swimming-pool,16,1.0,4,4,3
01261,swimming-pool,64,0.25,4,1,1
01261,swimming-pool,256,0.0,4,0,0
01262,storage-tank,0,1.0,14,14,15
01262,storage-tank,16,1.0,14,14,15
01262,storage-tank,64,1.0,14,14,8
01262,storage-tank,256,0.0,14,0,0
01268,airplane,0,1.0,121,121,29
01268,airplane,16,1.0,121,121,27
01268,airplane,64,0.7107438016528925,121,86,15
01268,airplane,256,0.0,121,0,0
01268,container,0,1.0,1,1,5
01268,container,16,1.0,1,1,2
01268,container,64,0.0,1,0,0
01268,container,256,0.0,1,0,0
01268,large-vehicle,0,1.0,3,3,4
01268,large-vehicle,16,1.0,3,3,1
01268,large-vehicle,64,0.0,3,0,0
01268,large-vehicle,256,0.0,3,0,0
01268,ship,0,1.0,9,9,2
01268,ship,16,1.0,9,9,1
01268,ship,64,0.0,9,0,0
01268,ship,256,0.0,9,0,0
01268,small-vehicle,0,1.0,302,302,54
01268,small-vehicle,16,0.013245033112582781,302,4,7
01268,small-vehicle,64,0.0,302,0,0
01268,small-vehicle,256,0.0,302,0,0
01268,swimming-pool,0,1.0,10,10,17
01268,swimming-pool,16,1.0,10,10,15
01268,swimming-pool,64,0.6,10,6,9
01268,swimming-pool,256,0.0,10,0,0
01269,airplane,0,1.0,4,4,5
01269,airplane,16,1.0,4,4,5
01269,airplane,64,1.0,4,4,2
01269,airplane,256,0.0,4,0,0
01269,large-vehicle,0,1.0,1,1,2
01269,large-vehicle,16,1.0,1,1,1
01269,large-vehicle,64,0.0,1,0,0
01269,large-vehicle,256,0.0,1,0,0
01269,small-vehicle,0,1.0,108,108,22
01269,small-vehicle,16,0.9444444444444444,108,102,14
01269,small-vehicle,64,0.0,108,0,0
01269,small-vehicle,256,0.0,108,0,0
01269,storage-tank,0,1.0,1,1,6
01269,storage-tank,16,1.0,1,1,6
01269,storage-tank,64,1.0,1,1,4
01269,storage-tank,256,0.0,1,0,0
01272,airplane,0,1.0,171,171,58
01272,airplane,16,0.9707602339181286,171,166,58
01272,airplane,64,0.49707602339181284,171,85,36
01272,airplane,256,0.0,171,0,0
01272,storage-tank,0,1.0,22,22,6
01272,storage-tank,16,0.9545454545454546,22,21,6
01272,storage-tank,64,0.5454545454545454,22,12,4
01272,storage-tank,256,0.0,22,0,0
01273,airplane,0,1.0,2,2,4
01273,airplane,16,1.0,2,2,4
01273,airplane,64,1.0,2,2,2
01273,airplane,256,0.0,2,0,0
01273,container,0,1.0,12,12,15
01273,container,16,1.0,12,12,15
01273,container,64,0.75,12,9,7
01273,container,256,0.0,12,0,0
01273,helicopter,0,1.0,3,3,6
01273,helicopter,16,1.0,3,3,6
01273,helicopter,64,1.0,3,3,5
01273,helicopter,256,0.6666666666666666,3,2,2
01273,large-vehicle,0,1.0,5,5,9
01273,large-vehicle,16,1.0,5,5,9
01273,large-vehicle,64,1.0,5,5,6
01273,large-vehicle,256,0.0,5,0,0
01273,small-vehicle,0,0.9743589743589743,39,38,18
01273,small-vehicle,16,0.7692307692307693,39,30,11
01273,small-vehicle,64,0.07692307692307693,39,3,2
01273,small-vehicle,256,0.0,39,0,0
01278,airplane,0,1.0,111,111,43
01278,airplane,16,1.0,111,111,43
01278,airplane,64,0.8108108108108109,111,90,30
01278,airplane,256,0.04504504504504504,111,5,8
01278,storage-tank,0,1.0,7,7,4
01278,storage-tank,16,1.0,7,7,4
01278,storage-tank,64,0.42857142857142855,7,3,2
01278,storage-tank,256,0.0,7,0,0
01281,airplane,0,0.9875,80,79,35
01281,airplane,16,0.95,80,76,35
01281,airplane,64,0.5625,80,45,27
