method,image_id,class_name,threshold,precision_at_10,ndcg_at_10,object_recall_at_10
full,01367,storage-tank,0,0.2,0.1487639058405727,0.9
full,01367,storage-tank,16,0.1,0.08514311764162098,0.1
full,01367,storage-tank,64,0.0,0.0,0.0
full,01367,storage-tank,256,0.0,0.0,0.0
full,01371,storage-tank,0,0.6,0.5527460588826717,0.5517241379310345
full,01371,storage-tank,16,0.6,0.5527460588826717,0.43103448275862066
full,01371,storage-tank,64,0.6,0.5527460588826717,0.20689655172413793
full,01371,storage-tank,256,0.3,0.5065745439910657,0.05172413793103448
full,01373,container,0,0.4,0.47497331926615693,1.0
full,01373,container,16,0.1,0.10209739512291163,0.5
full,01373,container,64,0.0,0.0,0.0
full,01373,container,256,0.0,0.0,0.0
full,01373,storage-tank,0,0.4,0.48117853363294066,1.0
full,01373,storage-tank,16,0.4,0.5178170746652446,0.875
full,01373,storage-tank,64,0.2,0.18655283631292538,0.4166666666666667
full,01373,storage-tank,256,0.0,0.0,0.0
full,01373,swimming-pool,0,0.4,0.9058653015743079,1.0
full,01373,swimming-pool,16,0.4,0.9058653015743079,1.0
full,01373,swimming-pool,64,0.2,0.4227898344066503,1.0
full,01373,swimming-pool,256,0.0,0.0,0.0
full,01374,container,0,0.0,0.0,0.0
full,01374,container,16,0.0,0.0,0.0
full,01374,container,64,0.0,0.0,0.0
full,01374,container,256,0.0,0.0,0.0
full,01374,small-vehicle,0,1.0,1.0,0.585603112840467
full,01374,small-vehicle,16,0.6,0.6145870006788592,0.01556420233463035
full,01374,small-vehicle,64,0.0,0.0,0.0
full,01374,small-vehicle,256,0.0,0.0,0.0
full,01374,swimming-pool,0,1.0,1.0,0.6637168141592921
full,01374,swimming-pool,16,1.0,1.0,0.6548672566371682
full,01374,swimming-pool,64,0.4,0.3421013776262553,0.1415929203539823
full,01374,swimming-pool,256,0.0,0.0,0.0
full,01379,storage-tank,0,0.5,0.5704044892860389,0.875
full,01379,storage-tank,16,0.4,0.5009732673492616,0.375
full,01379,storage-tank,64,0.2,0.4599715079731103,0.125
full,01379,storage-tank,256,0.0,0.0,0.0
full,01383,large-vehicle,0,0.9,0.9363792118010483,1.0
full,01383,large-vehicle,16,0.9,0.9363792118010483,1.0
full,01383,large-vehicle,64,0.4,0.3476293915547282,0.34782608695652173
full,01383,large-vehicle,256,0.0,0.0,0.0
full,01383,small-vehicle,0,1.0,1.0,0.7966804979253111
full,01383,small-vehicle,16,1.0,1.0,0.5933609958506224
full,01383,small-vehicle,64,0.0,0.0,0.0
full,01383,small-vehicle,256,0.0,0.0,0.0
full,01384,airplane,0,0.5,0.5595270501044358,1.0
full,01384,airplane,16,0.5,0.6543444199738572,1.0
full,01384,airplane,64,0.3,0.4457341703503471,0.6086956521739131
full,01384,airplane,256,0.0,0.0,0.0
full,01384,swimming-pool,0,0.6,0.5368103404171507,0.7142857142857143
full,01384,swimming-pool,16,0.3,0.23944085680261515,0.14285714285714285
full,01384,swimming-pool,64,0.0,0.0,0.0
full,01384,swimming-pool,256,0.0,0.0,0.0
full,01386,airplane,0,0.6,0.675416025555764,0.7380952380952381
full,01386,airplane,16,0.6,0.675416025555764,0.7142857142857143
full,01386,airplane,64,0.3,0.27191445400928355,0.30952380952380953
full,01386,airplane,256,0.0,0.0,0.0
full,01386,container,0,0.0,0.0,0.0
full,01386,container,16,0.0,0.0,0.0
full,01386,container,64,0.0,0.0,0.0
full,01386,container,256,0.0,0.0,0.0
full,01386,storage-tank,0,0.6,0.839570701402527,1.0
full,01386,storage-tank,16,0.6,0.839570701402527,1.0
full,01386,storage-tank,64,0.2,0.370291336443826,1.0
full,01386,storage-tank,256,0.0,0.0,0.0
full,01386,swimming-pool,0,0.0,0.0,0.0
full,01386,swimming-pool,16,0.0,0.0,0.0
full,01386,swimming-pool,64,0.0,0.0,0.0
full,01386,swimming-pool,256,0.0,0.0,0.0
full,01387,container,0,0.9,0.914856882358379,0.9881578947368421
full,01387,container,16,0.2,0.21109268758922906,0.001644736842105263
full,01387,container,64,0.0,0.0,0.0
full,01387,container,256,0.0,0.0,0.0
full,01387,ship,0,0.5,0.5513310624619329,0.8461538461538461
full,01387,ship,16,0.5,0.5513310624619329,0.8461538461538461
full,01387,ship,64,0.4,0.4412851793128928,0.23076923076923078
full,01387,ship,256,0.0,0.0,0.0
full,01387,storage-tank,0,0.5,0.41656694644234793,0.9703389830508474
full,01387,storage-tank,16,0.5,0.41656694644234793,0.3644067796610169
full,01387,storage-tank,64,0.3,0.2114502791144043,0.025423728813559324
full,01387,storage-tank,256,0.0,0.0,0.0
full,01391,windmill,0,0.8,0.7951657524814092,0.45714285714285713
full,01391,windmill,16,0.8,0.7951657524814092,0.4
full,01391,windmill,64,0.3,0.2114502791144043,0.08571428571428572
full,01391,windmill,256,0.0,0.0,0.0
full,01394,storage-tank,0,0.3,0.23758350840568812,0.8235294117647058
full,01394,storage-tank,16,0.3,0.23758350840568812,0.17647058823529413
full,01394,storage-tank,64,0.0,0.0,0.0
full,01394,storage-tank,256,0.0,0.0,0.0
full,01395,windmill,0,0.1,0.12647135138382856,0.5
full,01395,windmill,16,0.1,0.12647135138382856,0.5
full,01395,windmill,64,0.1,0.15130120674940672,0.25
full,01395,windmill,256,0.0,0.0,0.0
full,01399,airplane,0,0.1,0.3391602052736161,1.0
full,01399,airplane,16,0.1,0.3391602052736161,1.0
full,01399,airplane,64,0.1,0.3391602052736161,0.1111111111111111
full,01399,airplane,256,0.0,0.0,0.0
full,01399,helicopter,0,0.0,0.0,0.0
full,01399,helicopter,16,0.0,0.0,0.0
full,01399,helicopter,64,0.0,0.0,0.0
full,01399,helicopter,256,0.0,0.0,0.0
full,01401,container,0,1.0,1.0,0.773972602739726
full,01401,container,16,1.0,1.0,0.773972602739726
full,01401,container,64,0.2,0.16421958630632802,0.07534246575342465
full,01401,container,256,0.0,0.0,0.0
full,01401,small-vehicle,0,0.2,0.31608365985743925,1.0
full,01401,small-vehicle,16,0.0,0.0,0.0
full,01401,small-vehicle,64,0.0,0.0,0.0
full,01401,small-vehicle,256,0.0,0.0,0.0
full,01403,storage-tank,0,0.5,0.4346298575932762,1.0
full,01403,storage-tank,16,0.4,0.3398414932237254,0.8
full,01403,storage-tank,64,0.0,0.0,0.0
full,01403,storage-tank,256,0.0,0.0,0.0
full,01404,container,0,0.6,0.6968404678259545,0.9473684210526315
full,01404,container,16,0.2,0.1584091525685025,0.05263157894736842
full,01404,container,64,0.0,0.0,0.0
full,01404,container,256,0.0,0.0,0.0
full,01404,large-vehicle,0,0.2,0.21726071285222986,0.875
full,01404,large-vehicle,16,0.0,0.0,0.0
full,01404,large-vehicle,64,0.0,0.0,0.0
full,01404,large-vehicle,256,0.0,0.0,0.0
full,01404,small-vehicle,0,0.7,0.6285108926059098,0.7346938775510204
full,01404,small-vehicle,16,0.0,0.0,0.0
full,01404,small-vehicle,64,0.0,0.0,0.0
full,01404,small-vehicle,256,0.0,0.0,0.0
full,01404,storage-tank,0,1.0,1.0,0.9629629629629629
full,01404,storage-tank,16,1.0,1.0,0.6872427983539094
full,01404,storage-tank,64,0.9,0.8611375561264454,0.24279835390946503
full,01404,storage-tank,256,0.1,0.2640681225725909,0.00411522633744856
full,01404,swimming-pool,0,0.6,0.7222954974312066,1.0
full,01404,swimming-pool,16,0.4,0.47338717040861195,0.42857142857142855
full,01404,swimming-pool,64,0.2,0.2442584792702138,0.21428571428571427
full,01404,swimming-pool,256,0.0,0.0,0.0
full,01406,storage-tank,0,1.0,1.0,0.7762237762237763
full,01406,storage-tank,16,1.0,1.0,0.5944055944055944
full,01406,storage-tank,64,0.4,0.31328481690174087,0.09090909090909091
full,01406,storage-tank,256,0.2,0.18833918526767932,0.04195804195804196
full,01407,ship,0,0.9,0.9216017310213247,0.9656488549618321
full,01407,ship,16,0.9,0.9216017310213247,0.816793893129771
full,01407,ship,64,0.3,0.31833954895937183,0.011450381679389313
full,01407,ship,256,0.0,0.0,0.0
full,01407,small-vehicle,0,0.8,0.8165901947515999,0.4955357142857143
full,01407,small-vehicle,16,0.2,0.13568544539116628,0.11607142857142858
full,01407,small-vehicle,64,0.0,0.0,0.0
full,01407,small-vehicle,256,0.0,0.0,0.0
full,01407,swimming-pool,0,0.9,0.933745776545611,0.59375
full,01407,swimming-pool,16,0.9,0.933745776545611,0.59375
full,01407,swimming-pool,64,0.3,0.24309789328476902,0.125
full,01407,swimming-pool,256,0.0,0.0,0.0
full,01408,large-vehicle,0,0.0,0.0,0.0
full,01408,large-vehicle,16,0.0,0.0,0.0
full,01408,large-vehicle,64,0.0,0.0,0.0
full,01408,large-vehicle,256,0.0,0.0,0.0
full,01408,small-vehicle,0,1.0,1.0,0.6452991452991453
full,01408,small-vehicle,16,0.1,0.07336392209936005,0.008547008547008548
full,01408,small-vehicle,64,0.0,0.0,0.0
full,01408,small-vehicle,256,0.0,0.0,0.0
full,01408,swimming-pool,0,1.0,1.0,0.845360824742268
full,01408,swimming-pool,16,1.0,1.0,0.8041237113402062
full,01408,swimming-pool,64,1.0,1.0,0.29896907216494845
full,01408,swimming-pool,256,0.2,0.12987501165334076,0.041237113402061855
full,01410,windmill,0,0.9,0.933745776545611,0.5
full,01410,windmill,16,0.9,0.933745776545611,0.5
full,01410,windmill,64,0.3,0.22793826167775827,0.125
full,01410,windmill,256,0.0,0.0,0.0
full,01412,airplane,0,1.0,1.0,1.0
full,01412,airplane,16,1.0,1.0,0.8354430379746836
full,01412,airplane,64,0.2,0.12987501165334076,0.26582278481012656
full,01412,airplane,256,0.0,0.0,0.0
full,01412,storage-tank,0,0.3,0.7495275800817669,1.0
full,01412,storage-tank,16,0.3,0.7495275800817669,1.0
full,01412,storage-tank,64,0.1,0.17723928678404774,1.0
full,01412,storage-tank,256,0.0,0.0,0.0
full,01413,container,0,0.1,0.23504554941448536,0.625
full,01413,container,16,0.0,0.0,0.0
full,01413,container,64,0.0,0.0,0.0
full,01413,container,256,0.0,0.0,0.0
full,01413,large-vehicle,0,0.2,0.20483424751859086,0.8333333333333334
full,01413,large-vehicle,16,0.0,0.0,0.0
full,01413,large-vehicle,64,0.0,0.0,0.0
full,01413,large-vehicle,256,0.0,0.0,0.0
full,01413,ship,0,0.6,0.7059054020403313,1.0
full,01413,ship,16,0.5,0.5670429581667766,0.5102880658436214
full,01413,ship,64,0.2,0.29039140533630226,0.006858710562414266
full,01413,ship,256,0.0,0.0,0.0
full,01413,small-vehicle,0,0.6,0.7058075148678526,0.5574324324324325
full,01413,small-vehicle,16,0.0,0.0,0.0
full,01413,small-vehicle,64,0.0,0.0,0.0
full,01413,small-vehicle,256,0.0,0.0,0.0
full,01413,swimming-pool,0,0.1,0.06625422345438903,0.16666666666666666
full,01413,swimming-pool,16,0.0,0.0,0.0
full,01413,swimming-pool,64,0.0,0.0,0.0
full,01413,swimming-pool,256,0.0,0.0,0.0
full,01414,container,0,1.0,1.0,0.952050837666089
full,01414,container,16,1.0,1.0,0.9404968226458694
full,01414,container,64,0.3,0.199306233590118,0.2616984402079723
full,01414,container,256,0.0,0.0,0.0
full,01414,large-vehicle,0,0.2,0.15850703974098102,0.5
full,01414,large-vehicle,16,0.2,0.15850703974098102,0.5
full,01414,large-vehicle,64,0.1,0.0843142342558857,0.5
full,01414,large-vehicle,256,0.0,0.0,0.0
full,01414,small-vehicle,0,0.8,0.8630152897016883,0.9073170731707317
full,01414,small-vehicle,16,0.6,0.6835381846158709,0.046341463414634146
full,01414,small-vehicle,64,0.1,0.06625422345438903,0.004878048780487805
full,01414,small-vehicle,256,0.0,0.0,0.0
full,01414,swimming-pool,0,1.0,1.0,0.9722222222222222
full,01414,swimming-pool,16,1.0,1.0,0.9722222222222222
full,01414,swimming-pool,64,1.0,1.0,0.5555555555555556
full,01414,swimming-pool,256,0.1,0.07414861528507455,0.027777777777777776
full,01416,container,0,0.6,0.6464018466408364,0.8095238095238095
full,01416,container,16,0.6,0.6464018466408364,0.8095238095238095
full,01416,container,64,0.3,0.22862929000534865,0.7142857142857143
full,01416,container,256,0.0,0.0,0.0
full,01416,large-vehicle,0,0.8,0.8553475075669357,1.0
full,01416,large-vehicle,16,0.8,0.8553475075669357,1.0
full,01416,large-vehicle,64,0.5,0.6020521034564038,0.6842105263157895
full,01416,large-vehicle,256,0.0,0.0,0.0
full,01416,small-vehicle,0,1.0,1.0,0.7598684210526315
full,01416,small-vehicle,16,0.5,0.3877503857178334,0.03289473684210526
full,01416,small-vehicle,64,0.2,0.1884441521277154,0.006578947368421052
full,01416,small-vehicle,256,0.0,0.0,0.0
full,01417,airplane,0,0.4,0.4170606134915054,0.6785714285714286
full,01417,airplane,16,0.4,0.4170606134915054,0.6428571428571429
full,01417,airplane,64,0.0,0.0,0.0
full,01417,airplane,256,0.0,0.0,0.0
full,01417,large-vehicle,0,0.1,0.13905617951077562,1.0
full,01417,large-vehicle,16,0.0,0.0,0.0
full,01417,large-vehicle,64,0.0,0.0,0.0
full,01417,large-vehicle,256,0.0,0.0,0.0
full,01417,small-vehicle,0,0.2,0.30523488393970116,0.584958217270195
full,01417,small-vehicle,16,0.0,0.0,0.0
full,01417,small-vehicle,64,0.0,0.0,0.0
full,01417,small-vehicle,256,0.0,0.0,0.0
full,01417,storage-tank,0,0.1,0.3391602052736161,0.4
full,01417,storage-tank,16,0.1,0.3391602052736161,0.4
full,01417,storage-tank,64,0.0,0.0,0.0
full,01417,storage-tank,256,0.0,0.0,0.0
full,01417,swimming-pool,0,0.6,0.7183627972686238,1.0
full,01417,swimming-pool,16,0.6,0.7183627972686238,0.27692307692307694
full,01417,swimming-pool,64,0.1,0.06943122193677727,0.03076923076923077
full,01417,swimming-pool,256,0.0,0.0,0.0
full,01418,storage-tank,0,0.5,0.42049964660493067,0.6486486486486487
full,01418,storage-tank,16,0.5,0.42049964660493067,0.6216216216216216
full,01418,storage-tank,64,0.3,0.23282919119176917,0.24324324324324326
full,01418,storage-tank,256,0.0,0.0,0.0
full,01419,airplane,0,0.5,0.6122496142821665,0.8636363636363636
full,01419,airplane,16,0.5,0.6122496142821665,0.8333333333333334
full,01419,airplane,64,0.4,0.39215784798408637,0.18181818181818182
full,01419,airplane,256,0.0,0.0,0.0
full,01419,storage-tank,0,0.0,0.0,0.0
full,01419,storage-tank,16,0.0,0.0,0.0
full,01419,storage-tank,64,0.0,0.0,0.0
full,01419,storage-tank,256,0.0,0.0,0.0
full,01424,ship,0,0.6,0.6390097281865127,0.8571428571428571
full,01424,ship,16,0.3,0.3995688713838975,0.14285714285714285
full,01424,ship,64,0.1,0.06943122193677727,0.01098901098901099
full,01424,ship,256,0.0,0.0,0.0
full,01425,airplane,0,0.7,0.7849818707050383,1.0
full,01425,airplane,16,0.7,0.7849818707050383,1.0
full,01425,airplane,64,0.3,0.2426178552850034,0.26666666666666666
full,01425,airplane,256,0.1,0.19342640361727081,0.06666666666666667
full,01425,large-vehicle,0,0.3,0.34045386940142813,0.75
full,01425,large-vehicle,16,0.3,0.34045386940142813,0.75
full,01425,large-vehicle,64,0.0,0.0,0.0
full,01425,large-vehicle,256,0.0,0.0,0.0
full,01425,small-vehicle,0,1.0,1.0,0.7367021276595744
full,01425,small-vehicle,16,0.1,0.06625422345438903,0.023936170212765957
full,01425,small-vehicle,64,0.0,0.0,0.0
full,01425,small-vehicle,256,0.0,0.0,0.0
full,01425,swimming-pool,0,1.0,1.0,0.8656716417910447
full,01425,swimming-pool,16,1.0,1.0,0.5373134328358209
full,01425,swimming-pool,64,0.3,0.2180164145324244,0.08955223880597014
full,01425,swimming-pool,256,0.0,0.0,0.0
full,01426,windmill,0,1.0,1.0,0.5238095238095238
full,01426,windmill,16,1.0,1.0,0.5238095238095238
full,01426,windmill,64,0.1,0.11004588314904008,0.023809523809523808
full,01426,windmill,256,0.0,0.0,0.0
full,01427,airplane,0,0.4,0.3529461582433962,1.0
full,01427,airplane,16,0.4,0.3529461582433962,0.9090909090909091
full,01427,airplane,64,0.0,0.0,0.0
full,01427,airplane,256,0.0,0.0,0.0
full,01427,small-vehicle,0,0.0,0.0,0.0
full,01427,small-vehicle,16,0.0,0.0,0.0
full,01427,small-vehicle,64,0.0,0.0,0.0
full,01427,small-vehicle,256,0.0,0.0,0.0
full,01430,airplane,0,0.4,0.41831713703396145,0.5555555555555556
full,01430,airplane,16,0.4,0.41831713703396145,0.5555555555555556
full,01430,airplane,64,0.2,0.22004653412513583,0.5555555555555556
full,01430,airplane,256,0.0,0.0,0.0
full,01430,container,0,0.4,0.38589303732090635,0.5
full,01430,container,16,0.0,0.0,0.0
full,01430,container,64,0.0,0.0,0.0
full,01430,container,256,0.0,0.0,0.0
full,01430,large-vehicle,0,0.2,0.29127873064148246,1.0
full,01430,large-vehicle,16,0.0,0.0,0.0
full,01430,large-vehicle,64,0.0,0.0,0.0
full,01430,large-vehicle,256,0.0,0.0,0.0
full,01430,small-vehicle,0,0.4,0.39215784798408637,0.35964912280701755
full,01430,small-vehicle,16,0.0,0.0,0.0
full,01430,small-vehicle,64,0.0,0.0,0.0
full,01430,small-vehicle,256,0.0,0.0,0.0
full,01430,storage-tank,0,0.5,0.7081895500563976,1.0
full,01430,storage-tank,16,0.3,0.591176585485452,1.0
full,01430,storage-tank,64,0.0,0.0,0.0
full,01430,storage-tank,256,0.0,0.0,0.0
full,01435,airplane,0,0.4,0.5271064966405455,0.9473684210526315
full,01435,airplane,16,0.3,0.388244052766991,0.5789473684210527
full,01435,airplane,64,0.0,0.0,0.0
full,01435,airplane,256,0.0,0.0,0.0
full,01435,storage-tank,0,0.3,0.2781981696179509,0.5
full,01435,storage-tank,16,0.1,0.11752277470724268,0.13636363636363635
full,01435,storage-tank,64,0.0,0.0,0.0
full,01435,storage-tank,256,0.0,0.0,0.0
full,01440,large-vehicle,0,0.2,0.19632790425573848,1.0
full,01440,large-vehicle,16,0.2,0.19632790425573848,1.0
full,01440,large-vehicle,64,0.0,0.0,0.0
full,01440,large-vehicle,256,0.0,0.0,0.0
full,01440,small-vehicle,0,1.0,1.0,0.5483870967741935
full,01440,small-vehicle,16,0.1,0.06362078819895171,0.0035842293906810036
full,01440,small-vehicle,64,0.0,0.0,0.0
full,01440,small-vehicle,256,0.0,0.0,0.0
full,01440,swimming-pool,0,1.0,1.0,0.6
full,01440,swimming-pool,16,1.0,1.0,0.5954545454545455
full,01440,swimming-pool,64,0.9,0.933745776545611,0.13636363636363635
full,01440,swimming-pool,256,0.2,0.15850703974098102,0.00909090909090909
full,01443,airplane,0,0.8,0.9062596095782313,1.0
full,01443,airplane,16,0.8,0.9062596095782313,1.0
full,01443,airplane,64,0.7,0.8487938924249209,1.0
full,01443,airplane,256,0.1,0.20438239758848611,0.14285714285714285
full,01444,storage-tank,0,0.2,0.4329261794091841,1.0
full,01444,storage-tank,16,0.2,0.4329261794091841,1.0
full,01444,storage-tank,64,0.0,0.0,0.0
full,01444,storage-tank,256,0.0,0.0,0.0
full,01447,large-vehicle,0,0.7,0.7917267193679839,0.42857142857142855
full,01447,large-vehicle,16,0.7,0.7917267193679839,0.42857142857142855
full,01447,large-vehicle,64,0.3,0.2865826258153645,0.42857142857142855
full,01447,large-vehicle,256,0.0,0.0,0.0
full,01447,ship,0,0.0,0.0,0.0
full,01447,ship,16,0.0,0.0,0.0
full,01447,ship,64,0.0,0.0,0.0
full,01447,ship,256,0.0,0.0,0.0
full,01447,small-vehicle,0,1.0,1.0,0.4585365853658537
full,01447,small-vehicle,16,0.7,0.5309999066793252,0.13414634146341464
full,01447,small-vehicle,64,0.0,0.0,0.0
full,01447,small-vehicle,256,0.0,0.0,0.0
full,01447,swimming-pool,0,1.0,1.0,0.875
full,01447,swimming-pool,16,1.0,1.0,0.8125
full,01447,swimming-pool,64,0.2,0.15176219107803537,0.25
full,01447,swimming-pool,256,0.0,0.0,0.0
full,01449,container,0,0.9,0.9052116356304493,0.625
full,01449,container,16,0.8,0.8389574121760602,0.6201923076923077
full,01449,container,64,0.2,0.13305201013572898,0.2644230769230769
full,01449,container,256,0.0,0.0,0.0
full,01449,large-vehicle,0,0.7,0.7026305163854645,0.3191489361702128
full,01449,large-vehicle,16,0.7,0.7026305163854645,0.2978723404255319
full,01449,large-vehicle,64,0.0,0.0,0.0
full,01449,large-vehicle,256,0.0,0.0,0.0
full,01449,small-vehicle,0,1.0,1.0,0.6141732283464567
full,01449,small-vehicle,16,0.4,0.38196033715832356,0.10498687664041995
full,01449,small-vehicle,64,0.1,0.06362078819895171,0.0026246719160104987
full,01449,small-vehicle,256,0.0,0.0,0.0
full,01450,storage-tank,0,0.1,0.23463936301137822,1.0
full,01450,storage-tank,16,0.0,0.0,0.0
full,01450,storage-tank,64,0.0,0.0,0.0
full,01450,storage-tank,256,0.0,0.0,0.0
full,01451,airplane,0,0.3,0.4440973278132557,0.76
full,01451,airplane,16,0.3,0.4440973278132557,0.72
full,01451,airplane,64,0.0,0.0,0.0
full,01451,airplane,256,0.0,0.0,0.0
full,01451,storage-tank,0,0.0,0.0,0.0
full,01451,storage-tank,16,0.0,0.0,0.0
full,01451,storage-tank,64,0.0,0.0,0.0
full,01451,storage-tank,256,0.0,0.0,0.0
full,01452,windmill,0,0.4,0.3706355185414171,0.6666666666666666
full,01452,windmill,16,0.4,0.3706355185414171,0.6666666666666666
full,01452,windmill,64,0.0,0.0,0.0
full,01452,windmill,256,0.0,0.0,0.0
full,01454,airplane,0,0.2,0.2489083270225946,0.25
full,01454,airplane,16,0.2,0.2489083270225946,0.25
full,01454,airplane,64,0.1,0.15958907712489634,0.08333333333333333
full,01454,airplane,256,0.0,0.0,0.0
full,01455,large-vehicle,0,0.2,0.25288473642100684,1.0
full,01455,large-vehicle,16,0.2,0.25288473642100684,1.0
full,01455,large-vehicle,64,0.2,0.27839258028034286,1.0
full,01455,large-vehicle,256,0.1,0.17723928678404774,0.5
full,01455,small-vehicle,0,0.9,0.914856882358379,0.35377358490566035
full,01455,small-vehicle,16,0.7,0.5559026721867443,0.2169811320754717
full,01455,small-vehicle,64,0.0,0.0,0.0
full,01455,small-vehicle,256,0.0,0.0,0.0
full,01455,storage-tank,0,0.8,0.7975167679274937,1.0
full,01455,storage-tank,16,0.8,0.7975167679274937,1.0
full,01455,storage-tank,64,0.8,0.7975167679274937,0.5408163265306123
full,01455,storage-tank,256,0.4,0.47795287691551586,0.07142857142857142
full,01455,swimming-pool,0,1.0,1.0,0.796875
full,01455,swimming-pool,16,1.0,1.0,0.71875
full,01455,swimming-pool,64,0.5,0.38317041576387256,0.21875
full,01455,swimming-pool,256,0.1,0.14126697285982898,0.03125
full,01457,airplane,0,0.7,0.7702043899253147,0.9666666666666667
full,01457,airplane,16,0.7,0.7702043899253147,0.6666666666666666
full,01457,airplane,64,0.3,0.24309789328476902,0.2
full,01457,airplane,256,0.0,0.0,0.0
full,01457,container,0,0.7,0.6659485553357843,1.0
full,01457,container,16,0.4,0.48199742049139876,0.6190476190476191
full,01457,container,64,0.0,0.0,0.0
full,01457,container,256,0.0,0.0,0.0
full,01457,storage-tank,0,0.1,0.15130120674940672,1.0
full,01457,storage-tank,16,0.1,0.23463936301137822,0.3333333333333333
full,01457,storage-tank,64,0.0,0.0,0.0
full,01457,storage-tank,256,0.0,0.0,0.0
full,01458,airplane,0,0.2,0.33775931993299535,1.0
full,01458,airplane,16,0.2,0.33775931993299535,1.0
full,01458,airplane,64,0.1,0.43067655807339306,0.6666666666666666
full,01458,airplane,256,0.0,0.0,0.0
full,01458,storage-tank,0,0.3,0.6589157729763341,1.0
full,01458,storage-tank,16,0.2,0.6105456988825855,0.037037037037037035
full,01458,storage-tank,64,0.2,0.7977228895450266,0.037037037037037035
full,01458,storage-tank,256,0.1,0.3010299956639812,0.037037037037037035
full,01461,container,0,0.2,0.33627415762678553,0.5
full,01461,container,16,0.2,0.33627415762678553,0.5
full,01461,container,64,0.0,0.0,0.0
full,01461,container,256,0.0,0.0,0.0
full,01461,large-vehicle,0,1.0,1.0,0.9375
full,01461,large-vehicle,16,1.0,1.0,0.9375
full,01461,large-vehicle,64,0.2,0.13961814555374907,0.375
full,01461,large-vehicle,256,0.0,0.0,0.0
full,01461,ship,0,0.0,0.0,0.0
full,01461,ship,16,0.0,0.0,0.0
full,01461,ship,64,0.0,0.0,0.0
full,01461,ship,256,0.0,0.0,0.0
full,01461,small-vehicle,0,1.0,1.0,0.5375
full,01461,small-vehicle,16,0.6,0.539987338899539,0.022727272727272728
full,01461,small-vehicle,64,0.0,0.0,0.0
full,01461,small-vehicle,256,0.0,0.0,0.0
full,01461,swimming-pool,0,0.0,0.0,0.0
full,01461,swimming-pool,16,0.0,0.0,0.0
full,01461,swimming-pool,64,0.0,0.0,0.0
full,01461,swimming-pool,256,0.0,0.0,0.0
full,01463,airplane,0,0.4,0.34077566718489294,1.0
full,01463,airplane,16,0.3,0.28692892635709777,0.5714285714285714
full,01463,airplane,64,0.3,0.4428328130831785,0.2857142857142857
full,01463,airplane,256,0.0,0.0,0.0
full,01463,large-vehicle,0,0.3,0.26462022272743835,1.0
full,01463,large-vehicle,16,0.0,0.0,0.0
full,01463,large-vehicle,64,0.0,0.0,0.0
full,01463,large-vehicle,256,0.0,0.0,0.0
full,01463,storage-tank,0,0.2,0.2691828628414762,1.0
full,01463,storage-tank,16,0.2,0.2691828628414762,1.0
full,01463,storage-tank,64,0.0,0.0,0.0
full,01463,storage-tank,256,0.0,0.0,0.0
full,01463,swimming-pool,0,0.0,0.0,0.0
full,01463,swimming-pool,16,0.0,0.0,0.0
full,01463,swimming-pool,64,0.0,0.0,0.0
full,01463,swimming-pool,256,0.0,0.0,0.0
full,01464,airplane,0,0.6,0.6898286563534621,1.0
full,01464,airplane,16,0.6,0.6898286563534621,1.0
full,01464,airplane,64,0.0,0.0,0.0
full,01464,airplane,256,0.0,0.0,0.0
full,01464,large-vehicle,0,0.1,0.18154179253735267,1.0
full,01464,large-vehicle,16,0.0,0.0,0.0
full,01464,large-vehicle,64,0.0,0.0,0.0
full,01464,large-vehicle,256,0.0,0.0,0.0
full,01464,small-vehicle,0,0.3,0.35455079436338494,1.0
full,01464,small-vehicle,16,0.0,0.0,0.0
full,01464,small-vehicle,64,0.0,0.0,0.0
full,01464,small-vehicle,256,0.0,0.0,0.0
full,01467,windmill,0,0.8,0.7827392871477702,0.6363636363636364
full,01467,windmill,16,0.7,0.7191184989488184,0.5454545454545454
full,01467,windmill,64,0.0,0.0,0.0
full,01467,windmill,256,0.0,0.0,0.0
full,01468,small-vehicle,0,1.0,1.0,0.6691176470588235
full,01468,small-vehicle,16,1.0,1.0,0.17647058823529413
full,01468,small-vehicle,64,0.1,0.06362078819895171,0.007352941176470588
full,01468,small-vehicle,256,0.0,0.0,0.0
full,01468,swimming-pool,0,1.0,1.0,0.5769230769230769
full,01468,swimming-pool,16,1.0,1.0,0.5769230769230769
full,01468,swimming-pool,64,1.0,1.0,0.3269230769230769
full,01468,swimming-pool,256,0.5,0.3510684246681534,0.04807692307692308
full,01470,airplane,0,0.2,0.27727342735504823,1.0
full,01470,airplane,16,0.2,0.27727342735504823,1.0
full,01470,airplane,64,0.0,0.0,0.0
full,01470,airplane,256,0.0,0.0,0.0
full,01470,large-vehicle,0,0.1,0.46927872602275644,1.0
full,01470,large-vehicle,16,0.1,0.46927872602275644,1.0
full,01470,large-vehicle,64,0.0,0.0,0.0
full,01470,large-vehicle,256,0.0,0.0,0.0
full,01470,small-vehicle,0,0.3,0.4917715788042037,1.0
full,01470,small-vehicle,16,0.0,0.0,0.0
full,01470,small-vehicle,64,0.0,0.0,0.0
full,01470,small-vehicle,256,0.0,0.0,0.0
full,01472,airplane,0,0.3,0.4157703243582452,1.0
full,01472,airplane,16,0.3,0.4157703243582452,1.0
full,01472,airplane,64,0.1,0.18457569677956817,0.5
